thread_id,customer_text,predicted_intent,confidence,top_similarity,word_count,is_edge,human_intent,notes,human_judge_score
846873,What happened to landscape mode on the [USER] iPad app? Latest update seems to have removed it.,app_technical,0.5877767205238342,1.000000238418579,17,False,app_technical,,
837108,"[USER] [USER] 
Whats wrong with your replacement policy? Or is it a trap from [USER] to sell faulty products on discount. [URL]",seller_complaint,0.44072359800338745,1.000000238418579,22,False,return_refund,,
231545,"[USER] if you are offering min 50% off, why are some books at lesser discounts on the deal page [URL]",billing_payment,0.33566105365753174,1.0000001192092896,20,True,billing_payment,,
1325533,[USER] prime has forsaken me. 4 days when it says 2 day delivery on dress I want. Diff dress same company has actual 2 day delivery? 😭😭,subscription_prime,0.7119886875152588,0.9999999403953552,27,False,subscription_prime,,
1547590,"Ordered Running shoes order #[ORDER_ID] Request for faster delivery. It is for competition on15th Nov'17, #AmazonIndia #amazonIN",order_status_inquiry,0.8140978813171387,1.0,17,False,order_status_inquiry,,
1098668,[USER] I didn't got the refund even after 2 weeks of return pickup. [URL],return_refund,0.5521676540374756,1.000000238418579,14,False,return_refund,,
734172,"[USER] Have bought one call phone i.e. iphone6 32gb. Didn’t work properly, requisting for return but don’t get any help.",return_refund,0.2544669210910797,0.9999998807907104,20,True,return_refund,,
2498834,"アマゾンから急に
「有料コンテンツの料金が未納です。本日中に納付しない場合、法的措置をとります。」
ってメール来たけど全然見覚えないし、
記載されてる電話番号調べたら
詐欺メールだった😒",compliment_feedback,0.42506662011146545,0.9999998807907104,5,True,seller_complaint,,
1474608,[USER] Seriously you let the customer to decide whom to be fired? What should I answer for this support rep? [URL],seller_complaint,0.4439008831977844,0.9999999403953552,21,False,seller_complaint,,
2309711,Amazon one day delivery is not available at my zip code but I cannot actually get the two day shipping I  pay for now. Seems like my shipments are late several times a month. Fix that first before you add stuff on for other people. #AmazonPrime,subscription_prime,0.5864948630332947,1.000000238418579,46,False,subscription_prime,,
2714068,No halloween costume for me after another no show by [USER]. Prime? Prime time wasters 😑,compliment_feedback,0.5444303750991821,1.000000238418579,16,False,seller_complaint,,
456622,"Amazon package that was scheduled to arrive today is now scheduled for next Wednesday.  You're slipping [USER] .  Another thing I didn't need anyway, gonna cancel and watch what I [ORDER_ID].",order_status_inquiry,0.8719307780265808,0.9999999403953552,31,False,order_status_inquiry,,
421215,"[USER] I bought amazon basic iphone usb and it stopped working after 3 days.As it was working fine,i threw the box. Can i still return it",delivery_problem,0.2647974491119385,1.000000238418579,26,True,return_refund,,
816337,"[USER] [USER] - Just received my order today! Pny be-740 power bank, full of scratches and looks used [URL]",delivery_problem,0.7800096273422241,1.0000001192092896,19,False,product_quality,,
25013,"[USER] I gt 2 updated from Amazon
First my product got shiped..
2nd I refused to take product...no cl for delivery",delivery_problem,0.6785068511962891,1.0,21,False,delivery_problem,,
2233044,[USER] can you check i've actually refunded an item because i haven't got a confirmation email?,return_refund,0.5093629956245422,0.9999998807907104,16,False,return_refund,,
1286726,"Is [USER] sellercentral down in the UK? The site's telling me: You don't have access yet, but I logged in yest and I've been user for years",account_access,0.26979708671569824,1.0,27,True,account_access,,
2884995,"[USER] I have to receive a package yesterday but it didn't happen. I tried to call the amazon agent number but it was switched off. Today, the number was changed and when I call, the person says wrong number. I desperately need it today! Please help! [URL]",order_status_inquiry,0.40295737981796265,1.0000001192092896,47,True,delivery_problem,,
2171704,[USER] I’ve been sent a promotional code for a £15 discount on a firestick but it only discounts £10?,billing_payment,0.4144079387187958,1.0000001192092896,19,False,billing_payment,,
791021,"[USER] [USER] [USER] i have filled form lots of times, talked to numerous executives, is there anyone who works in your company.",account_access,0.24076740443706512,1.0000001192092896,22,True,seller_complaint,,
1312536,"[USER] Please advise urgently, someone has used my card for a purchase that is fraudulent. I need to you cancel that sale.",billing_payment,0.31323155760765076,1.000000238418579,22,True,seller_complaint,,
1156731,"[USER] This. This is not helpful. No ability to move further in your help section than ""look around, if not there then ¯\_(ツ)_/¯"". [URL]",app_technical,0.43980100750923157,1.000000238418579,24,False,seller_complaint,,
310803,[USER] yo. Hmu in those dms I got an issue on a couple of my orders,order_status_inquiry,0.5886061191558838,1.0000001192092896,16,False,order_status_inquiry,,
436919,[USER] 2day shipping with prime seems to not be a thing  ordered something on the 4th still yet to have it arrive 😔,subscription_prime,0.5646520256996155,1.0000001192092896,23,False,subscription_prime,,
238068,I despise the [USER] marketing ghoul who decided my iOS Kindle app should show an alarm icon that displays dumb book recos in library view.,app_technical,0.4545789361000061,1.0,25,False,app_technical,,
686690,Is there a way to add a puppy to your [USER] wishlist? Asking for a friend.,compliment_feedback,0.32953768968582153,1.0000001192092896,16,True,compliment_feedback,,
1826117,Really [USER] a box for two small batteries #waste #excessbaggage #amazon [URL],compliment_feedback,0.48169606924057007,0.9999997615814209,12,False,compliment_feedback,,
1769418,[USER] [USER] my kindle has been used once about 8 months ago and now it is stuck on this screen. No change. #kindlebook [URL],app_technical,0.3756709098815918,0.9999998807907104,24,False,app_technical,,
2269356,"[USER] I have placed an order and from last 4 days my product is not been delivered to me, I have called Amazon's customer service they said that there will be updates later on but no update till now, It's so disappointing from amazon.",order_status_inquiry,0.8244972229003906,0.9999997019767761,44,False,order_status_inquiry,,
379784,[USER] It's unfair to give refund cheques through a bank like Deutsche Bank which has just over 10 branches in whole nation. Dirty Trick! [URL],billing_payment,0.36943987011909485,0.9999998807907104,25,False,seller_complaint,,
981040,"[USER] after several failed attempts, nothing plays past 3 secs on #amazonvideo. What's up with that?",app_technical,0.5265828967094421,1.000000238418579,16,False,app_technical,,
2847443,[USER] redeemed themselves and my fire stick was delivered last night. I didn't know how I would survive without seeing [USER] for 12 hours. All is well in Freyaland once again.,delivery_problem,0.6272240281105042,0.9999997615814209,31,False,delivery_problem,,
2774142,[USER] do you really not have packaging any smaller than this? #wasteful [URL],product_quality,0.2713086009025574,1.0,13,True,seller_complaint,,
2341971,[USER] what is the point of being a prime member if I’m not getting my orders in 2 days. Like I don’t understand.,subscription_prime,0.7418389916419983,1.0,23,False,subscription_prime,,
1109476,you are making ppl fool n are looting money of innocent buyers. I am looted by the [USER] even nobody is ready to help me out...,seller_complaint,0.4358944296836853,1.0000003576278687,26,False,seller_complaint,,
557067,[USER] love the care and attention of the delivery driver if it doesn't fit the letterbox break it. #Unbelievable #badservice [URL],compliment_feedback,0.44704174995422363,1.000000238418579,21,False,seller_complaint,,
524894,[USER] I sent in a kindle for a trade in. It was in perfect condition. Now I’m told the screen is cracked and they won’t give me the full amount. That’s a lie. I’m not going to use Amazon Trade-In again.,delivery_problem,0.24164749681949615,0.9999997615814209,41,True,return_refund,,
